-0.17336134788658847,-0.7926681074805818,0
-0.18785747072953557,-0.8006748560409918,0
-0.20250001905574477,-0.8087624808494867,0
-0.2172904719105014,-0.8169317988378653,0
-0.23223032327894252,-0.8251836351897629,0
-0.24732108223696395,-0.833518823424003,0
-0.2625642731036521,-0.8419382054787908,0
-0.27796143559525627,-0.8504426317967584,0
-0.2935141249807151,-0.859032961410867,0
-0.3092239122387544,-0.8677100620311788,0
-0.3250923842165717,-0.8764748101325038,0
-0.3411211437901247,-0.8853280910429332,0
-0.35731181002603685,-0.8942707990332659,0
-0.37366601834514,-0.9033038374073393,0
-0.39018542068766854,-0.9124281185932721,0
-0.40687168568012133,-0.9216445642356283,0
-0.42372649880381125,-0.9309541052885135,0
-0.440751562565114,-0.9403576821096096,0
-0.45794859666744003,-0.9498562445551612,0
-0.4753193381849411,-0.9594507520759203,0
-0.4928655417379726,-0.969142173814061,0
-0.5105889796703276,-0.9789314887010717,0
-0.5284914422282619,-0.9888196855566381,0
-0.5465747377413269,-0.9988077631885234,0
-0.5648406928050289,-1.008896730493458,0
-0.5832911524653339,-1.0190876065590484,0
-0.601927980405036,-1.0293814207667156,0
-0.6207530591320076,-1.0397792128956722,0
-0.6397682901693528,-1.0502820332279517,0
-0.6589755942474791,-1.0608909426544966,0
-0.6783769114981121,-1.0716070127823198,0
-0.6979742016502666,-1.0824313260427474,0
-0.7177694442282001,-1.0933649758007549,0
-0.7377646387513654,-1.104409066465409,0
-0.7579618049363808,-1.115564713601423,0
-0.7783629829010429,-1.1268330440418415,0
-0.7989702333703985,-1.13821519600186,0
-0.8197856378848994,-1.1497123191937981,0
-0.8408112990106579,-1.1613255749432305,0
-0.8620493405518278,-1.1730561363062935,0
-0.8835019077651307,-1.1849051881881751,0
-0.9051711675765477,-1.196873927462803,0
-0.9270593088002015,-1.2089635630937405,0
-0.9491685423594476,-1.2211753162563035,0
-0.9715011015102013,-1.2335104204609126,0
-0.9940592420665181,-1.2459701216776895,0
-1.0168452426284544,-1.2585556784623126,0
-1.0398614048122286,-1.2712683620831442,0
-1.0631100534827076,-1.2841094566496407,0
-1.0865935369882418,-1.2970802592420614,0
-1.1103142273978721,-1.3101820800424862,0
-1.1342745207409333,-1.3234162424671578,0
-1.1584768372490757,-1.3367840833001594,0
-1.1829236216007346,-1.3502869528284438,0
-1.207617343168067,-1.363926214978226,0
-1.2325604962663823,-1.3777032474527535,0
-1.257755600406095,-1.3916194418714682,0
-1.2832052005472188,-1.405676203910574,0
-1.3089118673564348,-1.4198749534450241,0
-1.334878197466754,-1.4342171246919435,0
-1.3611068137398037,-1.4487041663554985,0
-1.3876003655307632,-1.4633375417732308,0
-1.4143615289559746,-1.4781187290638695,-1.4781187290638695
-0.18165808600823638,-0.797250704960702,0
-0.19623801428675558,-0.8053037423845475,0
-0.21096521456808823,-0.8134381236207551,0
-0.22584117444822205,-0.821654670323995,0
-0.24086739654936742,-0.8299542124484798,0
-0.2560453986717364,-0.8383375883317977,0
-0.27137671394685664,-0.8468056447795936,0
-0.2868628909924328,-0.8553592371511047,0
-0.3025054940687721,-0.8639992294455603,0
-0.3183061032367917,-0.8727264943894548,0
-0.3342663145176195,-0.8815419135247018,0
-0.35038774005380935,-0.8904463772976786,0
-0.366672008272183,-0.8994407851491704,0
-0.38312076404831774,-0.9085260456052225,0
-0.39973566887269646,-0.9177030763689117,0
-0.4165184010185335,-0.9269728044130421,0
-0.43347065571129817,-0.9363361660737799,0
-0.45059414529994946,-0.9457941071452323,0
-0.4678905994299002,-0.9553475829749821,0
-0.48536176521772917,-0.964997558560588,0
-0.5030094074276575,-0.9747450086470586,0
-0.5208353086498073,-0.9845909178253117,0
-0.5388412694802617,-0.994536280631628,0
-0.5570291087029428,-1.0045821016481091,0
-0.5754006634733276,-1.0147293956041505,0
-0.5939577895040196,-1.02497918747894,-1.02497918747894
2.6842157236623145,0.7856781408072188,0
2.6985840156834975,0.7936142836436553,0
2.7130974419675216,0.8016305895390458,0
2.72775746851704,0.8097278682212583,0
2.7425655761428165,0.8179069375972307,0
2.7575232606132976,0.8261686238355865,0
2.7726320328057033,0.8345137614500874,0
2.787893418858638,0.8429431933839266,0
2.803308960326249,0.8514577710948754,0
2.818880214333937,0.8600583546412883,0
2.8346087537356413,0.8687458127689781,0
2.850496167272717,0.8775210229989678,0
2.866544059734409,0.8863848717161291,0
2.8827540521199566,0.8953382542587163,0
2.899127781802328,0.9043820750088043,0
2.915666902693613,0.9135172474836407,0
2.932373085412082,0.92274469442792,0
2.94924801745094,0.9320653479069899,0
2.966293403348776,0.9414801494009999,0
2.9835109648617415,0.9509900498999999,0
3.0009024411374647,0.96059601,0
3.0184695888907203,0.9702989999999999,0
3.0362141825808773,0.9801,0
3.0541380145911368,0.99,0
3.0722428954095813,1.0,1.0
0.8344254827820073,-0.23602990545390737,0
0.8301090248953087,-0.23841404591303775,0
0.8257489664238961,-0.24082226859902803,0
0.8213448669578225,-0.24325481676669497,0
0.8168962816385564,-0.2457119361279747,0
0.8124027611140451,-0.24819387487674213,0
0.8078638514933267,-0.25070088371388094,0
0.8032790943006818,-0.253233215872607,0
0.7986480264293233,-0.2557911271440475,0
0.7939701800946178,-0.2583748759030783,0
0.7892450827868345,-0.2609847231344225,0
0.784472257223417,-0.26362093245901264,0
0.7796512213007729,-0.2662837701606188,0
0.774781488045577,-0.26897350521274627,0
0.7698625655655812,-0.2716904093058043,0
0.7648939569999288,-0.27443475687454977,0
0.7598751604689667,-0.27720682512580785,0
0.7548056690235506,-0.28000689406647256,0
0.7496849705938373,-0.2828352465317905,0
0.7445125479375612,-0.2856921682139298,0
0.7392878785877873,-0.28857794769083817,0
0.7340104348001371,-0.29149287645539207,0
0.7286796834994802,-0.29443724894484047,0
0.7232950862260893,-0.29741136257054596,0
0.7178560990812501,-0.3004155177480262,0
0.7123621726723216,-0.3034500179272992,0
0.7068127520572424,-0.30651516962353453,0
0.7012072766884755,-0.30961128244801467,0
0.6955451803563877,-0.31273866913940873,0
0.6898258911320565,-0.3158976455953624,0
0.6840488313094999,-0.3190885309044064,0
0.6782134173473214,-0.3223116473781883,0
0.6723190598097674,-0.3255673205840286,0
0.6663651633071874,-0.3288558793778067,0
0.6603511264358948,-0.33217765593717846,0
0.6542763417174172,-0.33553298579512975,0
0.6481401955371369,-0.33892220787386845,0
0.6419420680823082,-0.34234566451905907,0
0.635681333279451,-0.3458037015344031,0
0.6293573587311104,-0.3492966682165688,0
0.6229695056519785,-0.35282491739047356,0
0.6165171288043705,-0.3563888054449228,0
0.6099995764330493,-0.35998869236860886,0
0.6034161901993915,-0.3636249417864736,0
0.5967663051148887,-0.367297920996438,0
0.5900492494739767,-0.371008001006503,0
0.5832643447861869,-0.37475555657222526,0
0.5764109057076113,-0.37854096623457095,0
0.5694882399716764,-0.3823646123581525,0
0.562495648319217,-0.386226881169851,0
0.5554324244278436,-0.3901281627978293,0
0.5482978548405978,-0.3940688513109387,0
0.541091218893885,-0.39804934475852394,0
0.5338117886446802,-0.4020700452106302,0
0.5264588287969985,-0.4061313587986164,0
0.519031596627623,-0.4102336957561782,0
0.511529341911082,-0.41437747046078605,0
0.503951306843869,-0.4185631014755415,0
0.49629672596789626,-0.42279101159145605,0
0.48856482609317636,-0.4270616278701576,0
0.4807548262197219,-0.4313753816870279,0
0.47286593745865674,-0.43573270877477566,0
0.46489736295253037,-0.44013404926745014,0
0.45684829779482694,-0.4445798477448991,0
0.4487179289486619,-0.44907055327767587,0
0.44050543516465673,-0.4536066194723999,0
0.4322099868979849,-0.45818850451757565,0
0.42383074622457895,-0.4628166712298744,0
0.41536686675649215,-0.46749158710088323,0
0.4068174935564045,-0.4722137243443265,0
0.3981817630512654,-0.4769835599437642,0
0.3894588029450643,-0.4818015757007719,0
0.38064773213071984,-0.486668258283608,0
0.37174766060107894,-0.4915840992763717,0
0.3627576893590174,-0.49654959522865827,0
